user,song,count
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOORPXN12A58A7771C,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOOUKJY12A6D4F46CF,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOQOUZD12A8C135E15,2
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SORHPVH12A8C13A551,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SORPVUD12A67020454,2
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SORSTQV12A8C13D13B,2
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOSQMKE12AB018A380,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOSYPLV12A8C13F13E,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOTSIQG12A6D4F46DF,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOUIGCD12AB0186713,8
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOUMKZX12A6D4F46CA,2
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOUWSQD12A6D4F5C40,4
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOUYXIU12A6D4FC25F,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOVAEBJ12A58A7A364,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOVEENF12A8C13C1C9,3
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOVZVKZ12A8C13C1BC,3
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOWGVFA12A58A79183,1
4b73abafd2a8309c29695ce368bbf17ab32f3d3a,SOYWAAO12A8C13C1BA,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOAFLLJ12A8C133C8D,3
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOBBHDJ12A8C133C7D,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOBEBRO12A8C13A69E,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOEGKPJ12A8C133C94,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOERKLC12A8C13A6A7,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOFSRNH12A8C133C97,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOICREC12AF72A265D,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOJSZKL12A8C13A691,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOMZMOQ12A8C13A687,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SONXCYX12AB0184785,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SORDVKU12B0B806C7D,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOVEDXK12A8C133C80,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOWHUJD12A8C133C9A,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOWYMOQ12A8C133C8C,4
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOXUYUZ12A8C13A67E,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOYTEGA12A8C133C83,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOYVZWV12A8C133C96,2
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOZKLCM12A8C13A69B,1
175fb4d4bf89b82021524e9485fffd47c3ab1aaf,SOZNDIX12A8C133C82,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOAPGFS12A8C13A973,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOARSWP12A8C132B7E,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOASMDJ12A6D4F6CDF,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOBLHBG12AB018432E,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOBNZTU12AB0188907,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOBWFYH12A58A79F4C,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOCEBOF12A58A789A2,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOCOWNL12A6D4FAC46,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOCSIHM12A6D4FB519,5
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOCXMEH12A8C13C9E7,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOEGOQX12A67020F8F,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOEHPYW12A8C13A95A,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOEICEF12A81C221F5,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOEKZAZ12A8C134536,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOFANZQ12A8C13C9F9,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOFVIKA12A8C140B38,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOGAUIQ12A6D4F8262,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOGVKGT12A8C13A97A,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOHWVJJ12AB0185F6D,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOHYXEP12A58A7A253,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOIDMIO12A6D4FB0F3,3
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOIEQYK12A8C13A302,4
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOIZFEN12A8C138B1B,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOJSRYJ12A6D4F824C,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOJVTBG12A8C13CFBB,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOJZKMF12AC468B4F5,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOKVCYS12A6D4F87DC,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOKWZFU12AF72A0AFB,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOKXMHW12AF729EAA6,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOKXTOF12AC3DF7051,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOLOMLT12A6BD548D7,5
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOLZLCF12A6D4FC3B3,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOMHCQZ12A8C13B1A3,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOMLCAQ12A6701D4EE,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOMTBXX12AF729F5A6,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SONGXMW12A8C133F07,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SONMFAA12A8C13419A,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SONOZVC12A8C146161,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SONVWCW12A8C13CFFB,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOOBZNO12A8C13FF7F,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOOXLND12A6D4FE36E,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOPCBAH12A6D4F7AD4,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOPLBBD12A8C13A968,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOPNUMV12A8C139236,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOPULMG12A6701F136,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOPZSEZ12A6D4F74AE,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOQANUA12AAF3B4628,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOQASKZ12A8C13427F,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOQUFKZ12A8C13A0FA,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SORIEXB12A6D4F824D,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SORMSJW12A6D4F824F,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SORTENN12A8151E11E,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SORXSNS12A8C132BD1,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SORYGJL12A8C13416A,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOSBHXV12A8C139221,14
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOSKRGE12A6D4FD156,6
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOTCMRL12AB0185844,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOTQNGJ12A58A7C59F,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOUGAIT12AF72AC278,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOUGBIM12A6D4F8247,2
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOVNZON12A8C137ECD,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOWFGLJ12A58291695,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOXHUQJ12A8C13C50E,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOXKNEB12A6D4F824A,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOYLJPT12A8C133E96,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOYYMAE12AB0181A66,1
8ee90038724c4957eb4df16f3e9c6ed2b570a3ec,SOZEDHR12AB01807D4,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOAVYHI12A6D4F766A,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOBCAOV12A8C13E1EF,12
7c5ab90ba508502a888843a71eef80bf186c7b88,SOCTDBS12A6D4F7A86,3
7c5ab90ba508502a888843a71eef80bf186c7b88,SOEAAEQ12A8AE47F59,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOEUJVD12A67020759,4
7c5ab90ba508502a888843a71eef80bf186c7b88,SOHUTQN12AB017E6BE,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOJBYQQ12A6D4F7A83,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOKFXRO12AAF3B2F9C,7
7c5ab90ba508502a888843a71eef80bf186c7b88,SOLELDE12AAA15D81C,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOMJMPV12AB018170F,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOMZQSK12A6D4F6408,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOOQXON12AC468B0A6,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOPANFL12AAF3B25B7,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOPWHVH12AB0186E54,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOTORXA12A58A79338,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOUNVRG12B0B80B968,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOVPIKD12AC3DF55DD,1
7c5ab90ba508502a888843a71eef80bf186c7b88,SOVUNFP12AB0185C4D,2
7c5ab90ba508502a888843a71eef80bf186c7b88,SOWAAWN12A8C13D674,4
7c5ab90ba508502a888843a71eef80bf186c7b88,SOXJBPJ12A8C1353EE,5
7c5ab90ba508502a888843a71eef80bf186c7b88,SOXZTLV12A6701FFDD,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOAYWOX12A6D4F957D,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOBQCXH12A8C13CA80,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOCALRI12A58A7BBC5,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOCBGSL12A6D4FAAAF,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOCKSGZ12A58A7CA4B,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOCMOUD12A58A7D31D,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOCXNHF12A6D4FB537,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SODNUSO12A8C13A9FE,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SODPUNO12A6D4FAE2A,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SODWDAD12A8C13CA61,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOEBEOE12A8C1384D0,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOEKSNR12A6D4FB58E,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOELJFP12A6701E2DB,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOEPECF12A67ADCF2D,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOEXYPV12A8C139568,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOFTPAO12A670202EB,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOFUAII12A6D4F9D1C,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOFZJOX12A6D4FB54C,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOGIRRR12A679CF1D0,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOGKRAG12AAA8C8611,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOHLRVJ12A8C13A9A2,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOHPDQP12A67AD97C8,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOHQDWD12A8C1392A0,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOHYQJU12AB0189B9F,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOIDYFR12AC4689E80,4
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOIMREX12A6D4F99FE,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOIQTUH12A8C1355A1,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOJQDYQ12AF72A30E5,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOKBUGH12A8AE469C9,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOKGYUR12A6D4F7D55,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOKIORP12A6D4F5917,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOKJUFY12AB017F1DD,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOKZZCE12AB0186073,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOLEEUJ12A6701C787,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOLJLWK12A58A7BCB9,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOMKGQN12A8C1339D2,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SONGBYX12AB017C891,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SONIQRE12AF72A2B02,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOOCKPO12A67021D10,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOOLXWE12A8C13AED8,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOOZCUU12A58A7B76A,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOREOHX12A8C13DB84,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOREYHL12AB01860CD,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOROHUC12A67021D05,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SORRPLA12A8C1384B5,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOUDMBP12AB018F6F5,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOUDZSZ12A6D4FA238,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOVQEFO12A58A7E36F,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOVSBWN12A813557F9,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOVYWUV12A8C13BA89,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOWEUOO12A6D4F6D0C,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOWJHVU12A6D4F658A,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOWWDTE12AB017BB8B,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOXDCAG12A6D4FA623,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOXFMAQ12A6D4F91E0,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOXKEOI12A58A7D17B,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOYBMIY12A8C13BA5D,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOYKZIG12A8C13BA9A,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOYTFIE12AB018A349,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOZARNI12A67020744,1
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOZBODF12AB018A09B,2
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOZNLVV12A6701E2D4,3
515c6d7023ad31411c1f6b11e0b2f56810348bee,SOZSQYV12AB018B652,3
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOAAUFG12A6D4FA966,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOAJJDS12A8C13A3FB,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOAKWPE12AB01841A6,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBFOPF12B0B8092F6,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBHDXV12A6D4F796E,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBQJTZ12A58A7E619,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBVHME12A6D4FACA8,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBVPZE12A679AE59B,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBXTNN12A6D4F6B48,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOBYVIH12AB01873FE,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCAWHJ12AAF3B36EE,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCEMLX12AF729C98C,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCIJAR12A8AE46B41,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCKNLS12A6D4F8C97,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCNOXN12A6D4F4CBB,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCQQSU12AB0185BF4,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOCZXDN12AF72A4562,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SODIIID12A6D4F8945,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SODRVMJ12A8C13E5BB,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SODSMZE12AAF3B37C3,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOEFCXI12A8C13D670,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOEHNJQ12A8C138EAC,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOENWTZ12A8C14551E,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOETHEK12A8C13D667,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOEYNEW12AC468B14F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOEZOCA12A58A7DF57,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOFSMFF12A6D4F85FE,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOFSPAT12A8C145F53,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGECRB12AB018C9AB,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGHXWQ12A8C13D65C,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGIFYK12AB017CCB5,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGJPCI12A6D4F61A8,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGLHTS12A8C1348C2,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGTAML12AF72A257C,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGTMRB12A6D4F6B41,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOGVVDQ12A6D4F893F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHFSQQ12A8C14552C,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHIDCT12AB018C98E,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHIOMW12B0B808A9B,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHLLST12A6D4F777A,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHMSPV12AB0185643,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHNODH12A6D4F8C93,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHTKMX12A6D4F3D88,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHUCBU12A6D4F777F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHUJGZ12AAF3B36C0,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOHUWRU12AB0185411,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIEYEH12A6D4F7478,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOINZQP12A67ADE3C8,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIQRZK12A6D4F8C96,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIQUSV12A8C13A402,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIRSJB12AB01815B7,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIRWHA12A8C1348DF,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOISVBT12A6D4F85FA,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOITICP12AAF3B51F0,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIWHLD12A8C14597B,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOIYBET12A8C13D69D,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOJDPNR12A8C13C7AE,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOJHQCA12A67ADADA1,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOJTIXE12AB018C99E,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOJVBPD12A6D4F4CB7,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKIYKH12AB0186B3C,3
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKLBMT12A6D4F61AD,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKLDBB12A58A7A17A,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKLLJX12A58A78B8D,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKPECC12A8C144E4A,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKTJMZ12AB018C9A0,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKVTXD12A8C13A552,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKWADI12A8C1348D8,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKXGRT12A679AE59F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKXHZY12A8C1348DA,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKYYQU12A8AE46E26,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOKZAHV12A8C131191,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOLABNV12A8C13D698,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOLAUOW12A8C13A400,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOLLDVS12AB0183835,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOLUPCJ12A6D4F893A,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMPOMF12A58A78C1D,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMQRBN12AB017FAC3,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMRTUH12AB0185650,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMSKIL12AF729AEB0,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMTZCA12A8C1348E1,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMVMVF12AB018C9A6,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOMXKNW12A8C141932,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SONBOUL12A6D4F85FF,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SONMNYH12A8C131C99,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SONSZPD12A8C1348D0,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SONZPWG12A6D4F894F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOOBGOH12A6D4F8949,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOOHDXT12AB0181797,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOOMJFU12A8C145980,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOOSQBY12A6D4F7476,3
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOOYHZU12AAF3B51FD,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOPBXPQ12AB01887E2,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOPDZHF12A6702094C,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOPGFOF12A8C1348D5,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOPQFUC12A8C1445BB,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQAJHW12AB0186004,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQFFBR12A6D4FA96A,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQIUIE12A6D4FA968,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQMGPP12A8C145982,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQTPLM12B0B809575,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOQZECC12A58A7DE7D,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SORAMTK12A8C1445A5,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SORFQHH12A6D4F8C94,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SORJZVC12A8C13B665,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SORMUIW12A6D4F4CBA,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SORVYXQ12AB018C994,2
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOSBWAD12AB01864E2,5
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOSFPDX12AF729CAA5,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOSMZJI12A8C131C9F,1
b44a7b18e5861d6b5c0094e43239191cbe5ff4e1,SOSNCFT12A8C1348CD,1
